rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
1006,2393,527,157,1534,1200.0,0.05,1740.0,Cash,2024-10-10,8/13/2024,2024-09-10,2027-01-28,Lease agreement for Studio in TX for 29 months. Condition: Fair.,29
1007,1474,1626,191,1114,8110.0,0.1,4866.0,Credit Card,2024-06-27,4/26/2024,2024-05-21,2024-11-17,Lease agreement for Villa in NY for 6 months. Condition: Good.,6
1008,218,989,16,1463,8640.0,0.1,11232.0,Credit Card,2024-04-19,10/27/2023,2023-11-08,2024-12-02,Lease agreement for Villa in TX for 13 months. Condition: Good.,13
1009,1395,755,206,1749,8380.0,0.1,30168.0,Cash,2024-12-21,12/17/2024,2025-01-16,2028-01-01,Lease agreement for Villa in NY for 36 months. Condition: Fair.,36
1010,842,1574,90,647,1860.0,0.05,3255.0,Bank Transfer,2024-11-27,11/16/2024,2024-12-02,2027-10-18,Lease agreement for Studio in FL for 35 months. Condition: Good.,35
1011,608,1550,213,1323,3870.0,0.05,5611.5,Cash,2024-09-26,7/25/2022,2022-08-01,2024-12-18,Lease agreement for Villa in IL for 29 months. Condition: Fair.,29
1012,1451,1730,48,492,18720.0,0.1,11232.0,Cash,2024-12-29,12/18/2024,2024-12-19,2025-06-17,Lease agreement for Villa in CA for 6 months. Condition: Good.,6
1013,1794,1164,85,364,6510.0,0.05,6510.0,Cash,2023-06-13,12/13/2022,2022-12-20,2024-08-11,Lease agreement for Office in CA for 20 months. Condition: Good.,20
1014,2056,1236,19,128,2200.0,0.05,1320.0,Bank Transfer,2023-02-20,1/24/2023,2023-01-26,2024-01-21,Lease agreement for Office in CA for 12 months. Condition: Fair.,12
1015,1801,497,13,264,1360.0,0.1,4080.0,Bank Transfer,2024-11-13,9/10/2024,2024-10-01,2027-03-20,Lease agreement for Studio in TX for 30 months. Condition: Good.,30
1016,1898,1248,194,739,4970.0,0.05,3727.5,Credit Card,2023-12-30,7/16/2022,2022-08-07,2023-10-31,Lease agreement for Apartment in CA for 15 months. Condition: Good.,15
1017,104,578,128,555,2560.0,0.05,1152.0,Bank Transfer,2024-10-21,5/19/2024,2024-06-18,2025-03-15,Lease agreement for Apartment in FL for 9 months. Condition: Good.,9
1018,786,1057,213,1275,5600.0,0.05,9800.0,Bank Transfer,2023-10-12,7/30/2022,2022-08-15,2025-06-30,Lease agreement for Apartment in NY for 35 months. Condition: Good.,35
1019,2576,552,63,1137,11240.0,0.1,6744.0,Cash,2023-04-02,9/5/2022,2022-09-19,2023-03-18,Lease agreement for Villa in IL for 6 months. Condition: Good.,6
1020,2164,1707,203,3,8960.0,0.1,23296.0,Bank Transfer,2024-08-15,3/12/2023,2023-04-01,2025-05-20,Lease agreement for Villa in FL for 26 months. Condition: Good.,26
1021,1912,58,89,1291,4110.0,0.05,6987.0,Credit Card,2024-10-24,5/1/2023,2023-05-07,2026-02-20,Lease agreement for House in FL for 34 months. Condition: Good.,34
1022,1695,233,26,733,13300.0,0.05,19285.0,Bank Transfer,2024-12-21,5/29/2024,2024-06-16,2026-11-03,Lease agreement for Villa in CA for 29 months. Condition: Good.,29
1023,437,221,205,917,3980.0,0.05,6368.0,Bank Transfer,2024-11-21,9/28/2024,2024-10-16,2027-06-03,Lease agreement for Office in IL for 32 months. Condition: Good.,32
1024,210,1108,215,17,860.0,0.1,2494.0,Bank Transfer,2024-10-04,8/7/2024,2024-09-01,2027-01-19,Lease agreement for Studio in IL for 29 months. Condition: Fair.,29
1025,13,1170,93,408,7430.0,0.1,9659.0,Cash,2024-10-15,5/7/2024,2024-05-26,2025-06-20,Lease agreement for Villa in IL for 13 months. Condition: Good.,13
1026,2190,1751,5,1523,3290.0,0.1,2961.0,Cash,2024-02-02,9/2/2023,2023-09-03,2024-05-30,Lease agreement for Office in FL for 9 months. Condition: Good.,9
1027,602,753,184,89,6870.0,0.05,7557.0,Bank Transfer,2024-12-19,12/11/2024,2025-01-01,2026-10-23,Lease agreement for House in NY for 22 months. Condition: Good.,22
1028,2355,1091,244,1293,8070.0,0.1,16947.0,Credit Card,2022-12-31,11/22/2022,2022-11-28,2024-08-19,Lease agreement for Villa in FL for 21 months. Condition: Fair.,21
1029,2727,1285,194,836,14480.0,0.1,24616.0,Bank Transfer,2023-03-14,8/4/2022,2022-08-05,2023-12-28,Lease agreement for Villa in NY for 17 months. Condition: Good.,17
1030,1007,145,132,1660,7190.0,0.1,15818.0,Credit Card,2024-12-29,12/4/2024,2024-12-29,2026-10-20,Lease agreement for Villa in FL for 22 months. Condition: Fair.,22
1031,2187,1964,233,980,4060.0,0.05,7308.0,Cash,2024-10-09,10/9/2024,2024-10-30,2027-10-15,Lease agreement for Apartment in NY for 36 months. Condition: Fair.,36
1032,1847,1493,113,1477,2410.0,0.05,3615.0,Cash,2024-09-13,8/27/2024,2024-09-21,2027-03-10,Lease agreement for Studio in NY for 30 months. Condition: Good.,30
1033,2659,593,104,98,10840.0,0.05,4878.0,Credit Card,2023-02-08,6/1/2021,2021-06-03,2022-02-28,Lease agreement for Villa in CA for 9 months. Condition: Fair.,9
1034,680,1527,12,1144,2770.0,0.1,9418.0,Bank Transfer,2024-12-30,12/26/2024,2025-01-17,2027-11-03,Lease agreement for Apartment in IL for 34 months. Condition: Good.,34
1035,2341,1703,232,454,3870.0,0.1,6966.0,Credit Card,2024-09-07,7/11/2024,2024-07-12,2026-01-03,Lease agreement for House in FL for 18 months. Condition: Fair.,18
1036,699,963,89,1582,4950.0,0.1,12870.0,Bank Transfer,2024-07-07,6/18/2024,2024-07-14,2026-09-02,Lease agreement for Office in NY for 26 months. Condition: Poor.,26
1037,314,475,62,85,2530.0,0.05,2656.5,Bank Transfer,2024-12-17,3/17/2023,2023-04-06,2024-12-26,Lease agreement for House in IL for 21 months. Condition: Fair.,21
1038,1261,153,22,1018,9130.0,0.1,24651.0,Credit Card,2024-01-13,6/30/2023,2023-07-13,2025-09-30,Lease agreement for House in CA for 27 months. Condition: Good.,27
1039,109,972,104,818,12970.0,0.1,23346.0,Credit Card,2023-03-28,3/21/2022,2022-04-09,2023-10-01,Lease agreement for Villa in NY for 18 months. Condition: Good.,18
1040,2336,692,73,1471,11370.0,0.05,9664.5,Credit Card,2024-07-10,2/27/2024,2024-03-20,2025-08-12,Lease agreement for Villa in FL for 17 months. Condition: Good.,17
1041,1591,1372,82,13,11610.0,0.05,19737.0,Credit Card,2024-10-29,7/9/2024,2024-07-15,2027-05-01,Lease agreement for Villa in CA for 34 months. Condition: Good.,34
1042,1841,1493,214,1466,2500.0,0.05,3625.0,Cash,2024-11-05,10/21/2024,2024-10-22,2027-03-11,Lease agreement for Apartment in NY for 29 months. Condition: Poor.,29
1043,1069,993,197,594,6000.0,0.05,6900.0,Cash,2024-09-15,5/13/2024,2024-05-21,2026-04-11,Lease agreement for House in NY for 23 months. Condition: Good.,23
1044,2131,15,95,1305,2140.0,0.1,7704.0,Cash,2024-09-23,3/2/2023,2023-03-08,2026-02-20,Lease agreement for Apartment in FL for 36 months. Condition: Good.,36
1045,1445,974,53,825,1890.0,0.1,3780.0,Bank Transfer,2023-02-26,12/24/2021,2021-12-26,2023-08-18,Lease agreement for Office in TX for 20 months. Condition: Fair.,20
1046,897,1273,102,1408,2190.0,0.05,2190.0,Credit Card,2023-09-18,8/23/2023,2023-08-27,2025-04-18,Lease agreement for Apartment in IL for 20 months. Condition: Good.,20
1047,1150,36,101,632,2130.0,0.1,5964.0,Credit Card,2024-11-14,10/7/2023,2023-10-24,2026-02-10,Lease agreement for Apartment in IL for 28 months. Condition: Good.,28
1048,715,37,203,1337,6330.0,0.1,22155.0,Bank Transfer,2024-04-06,2/12/2024,2024-03-12,2027-01-26,Lease agreement for House in CA for 35 months. Condition: Good.,35
1049,45,463,213,27,19240.0,0.05,20202.0,Credit Card,2024-01-31,10/13/2022,2022-11-10,2024-08-01,Lease agreement for Villa in CA for 21 months. Condition: Good.,21
1050,1503,125,132,988,1100.0,0.1,2420.0,Bank Transfer,2024-11-11,8/31/2024,2024-09-11,2026-07-03,Lease agreement for Studio in IL for 22 months. Condition: Good.,22
1051,77,1134,113,1082,8070.0,0.1,8877.0,Cash,2024-12-21,11/21/2022,2022-12-17,2023-11-12,Lease agreement for House in CA for 11 months. Condition: Good.,11
1052,1962,1708,57,55,1600.0,0.1,4640.0,Credit Card,2024-11-20,6/5/2021,2021-06-12,2023-10-30,Lease agreement for Studio in IL for 29 months. Condition: Good.,29
1053,1818,396,96,744,4480.0,0.1,4032.0,Cash,2024-11-26,4/21/2024,2024-04-30,2025-01-25,Lease agreement for Apartment in CA for 9 months. Condition: Fair.,9
1054,2670,1282,62,21,11240.0,0.1,6744.0,Credit Card,2023-04-26,8/5/2022,2022-09-01,2023-02-28,Lease agreement for Villa in CA for 6 months. Condition: Fair.,6
1055,910,1718,101,912,1570.0,0.05,1884.0,Bank Transfer,2024-08-21,1/4/2024,2024-01-17,2026-01-06,Lease agreement for Studio in TX for 24 months. Condition: Good.,24
1056,2003,436,180,1109,4430.0,0.05,7309.5,Bank Transfer,2024-09-26,6/17/2024,2024-07-11,2027-03-28,Lease agreement for House in NY for 33 months. Condition: Fair.,33
1057,1198,479,144,987,4330.0,0.05,3680.5,Cash,2024-11-21,9/29/2023,2023-10-22,2025-03-15,Lease agreement for Apartment in TX for 17 months. Condition: Good.,17
1058,1664,116,213,1220,5550.0,0.05,4440.0,Credit Card,2024-08-15,8/4/2024,2024-08-14,2025-12-07,Lease agreement for Villa in FL for 16 months. Condition: Good.,16
1059,554,1219,144,1187,3570.0,0.05,2677.5,Cash,2024-11-20,9/10/2024,2024-09-27,2025-12-21,Lease agreement for Office in IL for 15 months. Condition: Good.,15
1060,1722,1954,73,1545,5110.0,0.05,2555.0,Credit Card,2024-01-03,5/7/2023,2023-05-10,2024-03-05,Lease agreement for Office in TX for 10 months. Condition: Good.,10
1061,1101,1026,184,1392,1790.0,0.05,1521.5,Bank Transfer,2022-04-18,1/7/2022,2022-02-04,2023-06-29,Lease agreement for Apartment in TX for 17 months. Condition: Fair.,17
1062,337,1596,248,947,3370.0,0.1,7751.0,Bank Transfer,2024-09-11,12/17/2022,2023-01-01,2024-11-21,Lease agreement for House in TX for 23 months. Condition: Good.,23
1063,2112,869,149,674,1510.0,0.05,1510.0,Bank Transfer,2024-07-28,1/5/2024,2024-01-09,2025-08-31,Lease agreement for Studio in NY for 20 months. Condition: Fair.,20
1064,1872,430,62,1036,4840.0,0.1,15972.0,Bank Transfer,2023-02-18,6/6/2021,2021-07-05,2024-03-21,Lease agreement for Office in NY for 33 months. Condition: Fair.,33
1065,1375,1679,102,1718,2900.0,0.05,2900.0,Cash,2024-07-25,6/27/2024,2024-07-26,2026-03-18,Lease agreement for Apartment in IL for 20 months. Condition: Good.,20
1066,1504,1836,144,363,2660.0,0.1,6916.0,Bank Transfer,2023-08-22,2/1/2023,2023-02-17,2025-04-07,Lease agreement for Apartment in FL for 26 months. Condition: Good.,26
1067,1248,1137,219,932,2880.0,0.05,2736.0,Credit Card,2024-01-03,11/5/2022,2022-11-18,2024-06-10,Lease agreement for Apartment in FL for 19 months. Condition: Good.,19
1068,2868,2029,50,22,1890.0,0.05,1984.5,Bank Transfer,2024-02-04,3/4/2022,2022-03-05,2023-11-25,Lease agreement for Studio in TX for 21 months. Condition: Good.,21
1069,39,1954,3,1732,1440.0,0.1,3024.0,Cash,2024-12-09,11/29/2024,2024-12-01,2026-08-23,Lease agreement for Studio in NY for 21 months. Condition: Fair.,21
1070,265,1444,123,442,2630.0,0.1,7101.0,Credit Card,2024-03-28,10/29/2022,2022-11-13,2025-01-31,Lease agreement for Office in IL for 27 months. Condition: Poor.,27
1071,2034,551,144,51,3500.0,0.05,3675.0,Cash,2024-12-13,11/17/2024,2024-11-18,2026-08-10,Lease agreement for Apartment in NY for 21 months. Condition: Good.,21
1072,2145,112,32,919,6510.0,0.1,11718.0,Cash,2024-10-07,5/4/2023,2023-05-31,2024-11-21,Lease agreement for Office in NY for 18 months. Condition: Good.,18
1073,2956,308,82,1071,4530.0,0.1,13590.0,Bank Transfer,2024-09-14,7/27/2022,2022-08-19,2025-02-04,Lease agreement for Apartment in CA for 30 months. Condition: Good.,30
1074,422,205,120,1453,650.0,0.05,1170.0,Bank Transfer,2024-07-13,10/2/2023,2023-10-25,2026-10-09,Lease agreement for Studio in IL for 36 months. Condition: Poor.,36
1075,2167,1226,217,243,2720.0,0.05,3536.0,Cash,2024-11-11,5/30/2024,2024-06-19,2026-08-08,Lease agreement for House in TX for 26 months. Condition: Fair.,26
1076,2940,126,213,486,7660.0,0.1,6894.0,Credit Card,2024-11-06,9/5/2023,2023-09-24,2024-06-20,Lease agreement for Villa in TX for 9 months. Condition: Fair.,9
1077,1343,111,157,547,1590.0,0.05,715.5,Credit Card,2024-06-04,2/17/2022,2022-03-14,2022-12-09,Lease agreement for Studio in NY for 9 months. Condition: Good.,9
1078,403,347,26,1334,2450.0,0.05,1837.5,Cash,2024-12-23,6/29/2024,2024-07-13,2025-10-06,Lease agreement for Office in IL for 15 months. Condition: Good.,15
1079,669,1370,12,8,10880.0,0.1,9792.0,Credit Card,2024-06-23,12/24/2021,2022-01-01,2022-09-28,Lease agreement for Villa in NY for 9 months. Condition: Good.,9
1080,1116,950,60,1754,2550.0,0.05,765.0,Bank Transfer,2023-08-09,10/26/2022,2022-10-28,2023-04-26,Lease agreement for Apartment in FL for 6 months. Condition: Good.,6
1081,2578,1929,121,983,9510.0,0.1,19020.0,Cash,2024-11-03,11/2/2024,2024-11-12,2026-07-05,Lease agreement for Villa in CA for 20 months. Condition: Fair.,20
1082,2502,802,182,1195,1230.0,0.05,1414.5,Cash,2024-12-27,6/19/2024,2024-07-02,2026-05-23,Lease agreement for Studio in FL for 23 months. Condition: Good.,23
1083,2982,572,36,359,9040.0,0.05,11752.0,Bank Transfer,2024-11-18,10/2/2024,2024-10-10,2026-11-29,Lease agreement for House in CA for 26 months. Condition: Good.,26
1084,1166,2052,89,47,2770.0,0.05,2631.5,Bank Transfer,2024-11-05,6/6/2024,2024-06-08,2025-12-30,Lease agreement for Office in FL for 19 months. Condition: Fair.,19
1085,2345,1150,240,1367,4500.0,0.1,15750.0,Bank Transfer,2024-12-26,12/23/2024,2025-01-22,2027-12-08,Lease agreement for House in TX for 35 months. Condition: Good.,35
1086,1081,781,14,85,3510.0,0.1,4563.0,Credit Card,2022-06-16,2/19/2021,2021-02-23,2022-03-20,Lease agreement for Office in TX for 13 months. Condition: Fair.,13
1087,349,1728,215,612,9580.0,0.1,33530.0,Cash,2024-07-14,10/5/2023,2023-10-11,2026-08-26,Lease agreement for Villa in TX for 35 months. Condition: Good.,35
1088,37,1795,30,912,2150.0,0.1,7095.0,Credit Card,2024-07-19,1/25/2023,2023-02-15,2025-11-01,Lease agreement for Apartment in NY for 33 months. Condition: Poor.,33
1089,2352,121,12,806,940.0,0.1,2350.0,Bank Transfer,2024-11-11,6/14/2024,2024-06-26,2026-07-16,Lease agreement for Studio in IL for 25 months. Condition: Good.,25
1090,1214,867,71,1585,1600.0,0.1,3680.0,Credit Card,2024-12-20,4/6/2024,2024-05-06,2026-03-27,Lease agreement for Studio in NY for 23 months. Condition: Fair.,23
1091,1458,1156,124,1364,8830.0,0.1,15894.0,Bank Transfer,2024-04-09,2/5/2024,2024-02-13,2025-08-06,Lease agreement for Villa in CA for 18 months. Condition: Fair.,18
1092,2443,105,78,846,9450.0,0.05,12285.0,Cash,2024-06-08,1/8/2024,2024-01-16,2026-03-06,Lease agreement for Villa in TX for 26 months. Condition: Good.,26
1093,2224,1264,78,1247,7840.0,0.1,25872.0,Cash,2024-11-14,10/7/2024,2024-10-23,2027-07-10,Lease agreement for Villa in TX for 33 months. Condition: Good.,33
1094,2503,1332,156,784,1250.0,0.1,750.0,Cash,2023-12-26,12/13/2023,2024-01-11,2024-07-09,Lease agreement for Studio in TX for 6 months. Condition: Poor.,6
1095,2110,1469,144,229,4720.0,0.05,3776.0,Cash,2024-09-12,7/5/2024,2024-07-12,2025-11-04,Lease agreement for House in TX for 16 months. Condition: Poor.,16
1096,2840,416,226,945,2030.0,0.1,6902.0,Credit Card,2024-06-04,7/30/2020,2020-08-27,2023-06-13,Lease agreement for Studio in NY for 34 months. Condition: Good.,34
1097,630,1060,123,227,7900.0,0.05,13430.0,Credit Card,2022-03-29,11/25/2021,2021-12-01,2024-09-16,Lease agreement for Villa in TX for 34 months. Condition: Good.,34
1098,1752,403,72,1740,4730.0,0.1,8987.0,Bank Transfer,2024-01-14,1/26/2023,2023-02-16,2024-09-08,Lease agreement for House in CA for 19 months. Condition: Good.,19
1099,525,1184,194,358,1070.0,0.1,3638.0,Cash,2024-05-15,3/29/2022,2022-04-24,2025-02-07,Lease agreement for Studio in IL for 34 months. Condition: Good.,34
1100,60,871,189,827,2730.0,0.1,7644.0,Bank Transfer,2024-08-03,7/20/2024,2024-08-04,2026-11-22,Lease agreement for Office in IL for 28 months. Condition: Good.,28
1101,985,518,55,1719,3970.0,0.1,8734.0,Cash,2024-12-17,11/29/2024,2024-12-11,2026-10-02,Lease agreement for Apartment in CA for 22 months. Condition: Fair.,22
1102,2926,1273,28,1712,3680.0,0.1,9200.0,Bank Transfer,2023-06-23,1/18/2023,2023-01-22,2025-02-10,Lease agreement for House in IL for 25 months. Condition: Fair.,25
1103,530,1970,240,1551,3110.0,0.05,2021.5,Credit Card,2024-04-25,9/15/2023,2023-10-03,2024-10-27,Lease agreement for Office in TX for 13 months. Condition: Fair.,13
1104,82,809,16,1462,2490.0,0.1,3984.0,Bank Transfer,2024-10-09,7/24/2024,2024-07-25,2025-11-17,Lease agreement for House in IL for 16 months. Condition: Fair.,16
1105,1649,542,185,426,5020.0,0.05,6526.0,Bank Transfer,2024-03-16,7/6/2022,2022-08-05,2024-09-23,Lease agreement for House in IL for 26 months. Condition: Good.,26
1106,2280,530,60,874,8120.0,0.1,13804.0,Credit Card,2021-12-26,11/15/2020,2020-11-21,2022-04-15,Lease agreement for Villa in IL for 17 months. Condition: Poor.,17
1107,1064,441,159,857,10660.0,0.1,38376.0,Cash,2024-07-06,4/5/2023,2023-04-30,2026-04-14,Lease agreement for Villa in CA for 36 months. Condition: Poor.,36
1108,2558,1120,182,1195,4980.0,0.1,3984.0,Cash,2024-04-29,12/29/2022,2023-01-25,2023-09-22,Lease agreement for House in TX for 8 months. Condition: Good.,8
1109,2960,991,52,645,5320.0,0.1,4788.0,Bank Transfer,2023-05-09,6/1/2022,2022-06-18,2023-03-15,Lease agreement for Apartment in NY for 9 months. Condition: Good.,9
1110,1510,1817,182,350,1260.0,0.05,1386.0,Credit Card,2022-12-18,2/28/2022,2022-03-08,2023-12-28,Lease agreement for Studio in TX for 22 months. Condition: Fair.,22
1111,2746,326,168,702,2630.0,0.05,4208.0,Bank Transfer,2024-12-24,12/15/2024,2024-12-30,2027-08-17,Lease agreement for Office in IL for 32 months. Condition: Good.,32
1112,1407,348,2,1739,5500.0,0.05,3575.0,Bank Transfer,2022-02-08,1/15/2021,2021-02-14,2022-03-11,Lease agreement for House in TX for 13 months. Condition: Good.,13
1113,2582,1031,213,1618,3790.0,0.1,10991.0,Bank Transfer,2024-10-08,7/17/2024,2024-07-25,2026-12-12,Lease agreement for Apartment in TX for 29 months. Condition: Good.,29
1114,2489,1861,226,1545,1290.0,0.1,1548.0,Cash,2023-04-22,12/19/2021,2022-01-13,2023-01-08,Lease agreement for Studio in FL for 12 months. Condition: Fair.,12
1115,2719,98,26,635,5440.0,0.1,10336.0,Bank Transfer,2022-12-06,8/30/2022,2022-09-04,2024-03-27,Lease agreement for House in IL for 19 months. Condition: Good.,19
1116,1756,1097,32,1303,3090.0,0.05,4326.0,Credit Card,2024-12-19,11/2/2024,2024-11-21,2027-03-11,Lease agreement for House in IL for 28 months. Condition: Fair.,28
1117,359,1322,203,889,3700.0,0.05,3145.0,Cash,2024-09-30,7/18/2024,2024-08-04,2025-12-27,Lease agreement for Apartment in NY for 17 months. Condition: Good.,17
1118,2107,1181,60,1205,9340.0,0.1,16812.0,Bank Transfer,2024-06-20,4/5/2024,2024-05-01,2025-10-23,Lease agreement for Villa in IL for 18 months. Condition: Good.,18
1119,1800,284,121,723,950.0,0.05,950.0,Credit Card,2024-10-17,8/5/2024,2024-08-27,2026-04-19,Lease agreement for Studio in IL for 20 months. Condition: Good.,20
1120,2783,1402,226,1521,6230.0,0.05,4984.0,Credit Card,2024-11-14,11/10/2024,2024-11-27,2026-03-22,Lease agreement for Villa in TX for 16 months. Condition: Poor.,16
1121,1914,1645,194,1746,3760.0,0.1,2632.0,Bank Transfer,2023-06-21,3/29/2023,2023-04-16,2023-11-12,Lease agreement for Apartment in CA for 7 months. Condition: Poor.,7
1122,1990,1697,48,894,5580.0,0.05,5859.0,Credit Card,2023-09-24,6/12/2023,2023-07-05,2025-03-26,Lease agreement for House in NY for 21 months. Condition: Good.,21
1123,332,188,140,237,5640.0,0.1,12408.0,Cash,2023-01-09,6/14/2022,2022-06-21,2024-04-11,Lease agreement for House in FL for 22 months. Condition: Good.,22
1124,2735,606,16,1274,6530.0,0.05,3265.0,Bank Transfer,2024-10-24,9/4/2024,2024-09-29,2025-07-26,Lease agreement for Villa in FL for 10 months. Condition: Poor.,10
1125,1147,1685,95,398,1170.0,0.05,1872.0,Bank Transfer,2023-06-11,8/28/2021,2021-09-25,2024-05-12,Lease agreement for Studio in IL for 32 months. Condition: Good.,32
1126,2511,1672,194,1020,2180.0,0.05,2180.0,Cash,2022-08-09,4/23/2021,2021-05-12,2023-01-02,Lease agreement for Office in IL for 20 months. Condition: Good.,20
1127,213,452,62,1143,5740.0,0.1,8036.0,Cash,2024-07-29,1/16/2024,2024-01-20,2025-03-15,Lease agreement for Apartment in CA for 14 months. Condition: Fair.,14
1128,1291,1050,104,1,1220.0,0.05,854.0,Credit Card,2023-12-18,1/11/2023,2023-01-29,2024-03-24,Lease agreement for Studio in IL for 14 months. Condition: Fair.,14
1129,2643,574,3,1318,4130.0,0.05,7227.5,Bank Transfer,2024-08-11,1/14/2024,2024-01-18,2026-12-03,Lease agreement for Apartment in NY for 35 months. Condition: Fair.,35
1130,116,1952,206,1217,1580.0,0.1,4582.0,Bank Transfer,2024-09-09,3/20/2023,2023-03-30,2025-08-16,Lease agreement for Studio in TX for 29 months. Condition: Good.,29
1131,321,1500,124,1500,5680.0,0.05,8236.0,Credit Card,2024-01-31,6/28/2023,2023-06-29,2025-11-15,Lease agreement for House in FL for 29 months. Condition: Good.,29
1132,905,386,128,290,1430.0,0.1,2860.0,Credit Card,2023-06-24,4/17/2022,2022-04-24,2023-12-15,Lease agreement for Studio in FL for 20 months. Condition: Fair.,20
1133,476,1976,212,1642,1920.0,0.1,1536.0,Bank Transfer,2024-08-09,6/6/2024,2024-06-15,2025-02-10,Lease agreement for Office in IL for 8 months. Condition: Good.,8
1134,2845,1151,87,471,1330.0,0.1,4123.0,Credit Card,2023-06-23,6/18/2022,2022-07-02,2025-01-17,Lease agreement for Studio in CA for 31 months. Condition: Fair.,31
1135,2470,1850,194,973,7600.0,0.05,2280.0,Bank Transfer,2024-10-11,3/4/2024,2024-03-11,2024-09-07,Lease agreement for House in CA for 6 months. Condition: Fair.,6
1136,21,1931,113,738,5870.0,0.05,1761.0,Credit Card,2024-12-11,10/17/2024,2024-11-09,2025-05-08,Lease agreement for Villa in TX for 6 months. Condition: Poor.,6
1137,2211,2060,140,379,1570.0,0.1,2198.0,Bank Transfer,2024-03-18,2/28/2024,2024-03-20,2025-05-14,Lease agreement for Office in IL for 14 months. Condition: Good.,14
1138,2330,992,155,1047,2190.0,0.1,3723.0,Credit Card,2024-01-05,12/24/2023,2024-01-06,2025-05-30,Lease agreement for Apartment in IL for 17 months. Condition: Good.,17
1139,1023,99,45,945,10070.0,0.05,17119.0,Bank Transfer,2024-12-10,11/19/2024,2024-12-19,2027-10-05,Lease agreement for Villa in FL for 34 months. Condition: Good.,34
1140,581,1110,3,1669,4910.0,0.05,4664.5,Bank Transfer,2024-08-24,8/12/2024,2024-08-29,2026-03-22,Lease agreement for Office in TX for 19 months. Condition: Good.,19
1141,1949,1488,188,332,3530.0,0.1,2118.0,Cash,2022-03-27,11/17/2021,2021-12-07,2022-06-05,Lease agreement for Apartment in NY for 6 months. Condition: Good.,6
1142,2618,282,17,1091,1320.0,0.1,4620.0,Cash,2023-12-28,12/21/2023,2023-12-24,2026-11-08,Lease agreement for Studio in FL for 35 months. Condition: Fair.,35
1143,1919,814,81,99,7620.0,0.1,6858.0,Bank Transfer,2024-12-21,12/20/2024,2025-01-01,2025-09-28,Lease agreement for House in NY for 9 months. Condition: Good.,9
1144,2838,915,89,1609,1090.0,0.05,436.0,Bank Transfer,2024-08-17,4/12/2024,2024-04-18,2024-12-14,Lease agreement for Studio in FL for 8 months. Condition: Good.,8
1145,1371,267,87,159,2260.0,0.1,6780.0,Credit Card,2024-10-06,4/22/2024,2024-05-22,2026-11-08,Lease agreement for Apartment in FL for 30 months. Condition: Fair.,30
1146,777,851,232,823,5860.0,0.05,8204.0,Cash,2021-12-10,12/9/2021,2021-12-28,2024-04-16,Lease agreement for Villa in IL for 28 months. Condition: Fair.,28
1147,2570,1183,100,1204,8730.0,0.1,20079.0,Cash,2024-12-27,8/4/2024,2024-08-17,2026-07-08,Lease agreement for House in CA for 23 months. Condition: Good.,23
1148,600,1271,5,202,4840.0,0.05,7260.0,Credit Card,2024-04-26,9/28/2023,2023-10-08,2026-03-26,Lease agreement for House in TX for 30 months. Condition: Good.,30
1149,317,1183,4,1056,7910.0,0.05,6723.5,Credit Card,2024-08-25,6/11/2024,2024-07-01,2025-11-23,Lease agreement for Villa in NY for 17 months. Condition: Fair.,17
1150,1071,1425,113,1652,2920.0,0.1,7884.0,Credit Card,2024-04-02,6/13/2023,2023-06-29,2025-09-16,Lease agreement for Apartment in TX for 27 months. Condition: Fair.,27
1151,1408,379,123,1317,1050.0,0.1,1050.0,Cash,2024-08-17,6/26/2024,2024-07-05,2025-05-01,Lease agreement for Studio in TX for 10 months. Condition: Good.,10
1152,2976,1644,185,1494,2440.0,0.1,3660.0,Bank Transfer,2024-11-17,5/9/2024,2024-06-01,2025-08-25,Lease agreement for Office in NY for 15 months. Condition: Fair.,15
1153,2824,1304,159,816,7600.0,0.1,10640.0,Cash,2024-12-23,11/25/2024,2024-12-24,2026-02-17,Lease agreement for Villa in IL for 14 months. Condition: Good.,14
1154,1221,242,181,1271,2840.0,0.05,2840.0,Credit Card,2024-12-30,12/25/2024,2025-01-04,2026-08-27,Lease agreement for Apartment in IL for 20 months. Condition: Good.,20
1155,2035,793,156,437,8310.0,0.05,5817.0,Bank Transfer,2024-03-20,6/5/2023,2023-06-18,2024-08-11,Lease agreement for House in CA for 14 months. Condition: Good.,14
1156,1100,683,17,610,6410.0,0.1,22435.0,Credit Card,2023-12-13,7/22/2023,2023-08-04,2026-06-19,Lease agreement for Villa in NY for 35 months. Condition: Fair.,35
1157,2696,1500,162,440,5570.0,0.05,5848.5,Credit Card,2024-06-19,6/18/2024,2024-06-20,2026-03-12,Lease agreement for Office in NY for 21 months. Condition: Good.,21
1158,307,911,53,618,920.0,0.05,1564.0,Bank Transfer,2023-06-09,3/20/2023,2023-03-21,2026-01-04,Lease agreement for Studio in FL for 34 months. Condition: Poor.,34
1159,902,1051,203,878,2280.0,0.05,1254.0,Credit Card,2024-12-15,12/13/2024,2024-12-22,2025-11-17,Lease agreement for Apartment in CA for 11 months. Condition: Poor.,11
